n,p,KL Divergence,Jensen-Shannon Divergence,Wasserstein Distance
10000,0.05,0.00064666912475367,0.012819788274141774,0.4516826560338917
10000,0.06,0.000937733775636003,0.015462475008907524,0.5953194243482222
10000,0.07,0.0012853903265884004,0.018132228332151962,0.7521779316094581
10000,0.08,0.0016908624436899097,0.020829414583301748,0.9214375201657652
10000,0.09,0.002155413915519067,0.02355440768545658,1.102452736974139
10000,0.1,0.0026803504266514257,0.026307589698147886,1.294702663185254
10000,0.11,0.0032670214302225444,0.02908935140360046,1.4977587542936868
10000,0.12,0.003916822126326929,0.03190009292635653,1.711263321961703
10000,0.13,0.004631195553450385,0.03474022438567673,1.9349145281330422
10000,0.14,0.00541163480081607,0.03761016658087516,2.1684555666264096
10000,0.15,0.00625968535010259,0.040510351709684374,2.4116666478793296
10000,0.16,0.00717694755576692,0.04344122412026525,2.66435892409701
10000,0.17,0.00816507927386715,0.046403241097466345,2.9263697961091575
10000,0.18,0.009225798650294536,0.049396873684759104,3.197559228423874
10000,0.19,0.010360887079936248,0.052422607542704114,3.4778068156076327
10000,0.2,0.011572192349814981,0.05548094384661752,3.7670094192566848
10000,0.21,0.012861631979849717,0.05857240022494406,4.065079245485826
10000,0.22,0.014231196776452378,0.061697511741197066,4.37194226774307
10000,0.23,0.01568295461520272,0.06485683192191288,4.687536924038874
10000,0.24,0.017219054471427797,0.06805093383577605,5.011813035182261
10000,0.25,0.0188417307165719,0.07128041122400236,5.344730902798021
10000,0.26,0.020553307704667127,0.07454587969192183,5.686260555900752
10000,0.27,0.022356204668624438,0.07784797795897645,6.03638112062135
10000,0.28,0.024252940956478255,0.08118736918063474,6.39508029431523
10000,0.29,0.02624614163212921,0.08456474234085219,6.762353907907598
10000,0.3,0.02833854347445721,0.08798081372635308,7.138205564560559
10000,0.31,0.030533001407531925,0.0914363284870158,7.522646344491871
10000,0.32,0.032832495400289936,0.09493206229106019,7.9156945680081146
10000,0.33,0.03524013787723542,0.09846882308328866,8.317375610394677
10000,0.34,0.03775918168735168,0.10204745295715549,8.727721763588926
10000,0.35000000000000003,0.04039302867992425,0.10566883014774073,9.146772140213127
10000,0.36,0.043145238946045245,0.10933387116010705,9.574572617044865
10000,0.37,0.0460195407885745,0.113043533045242,10.01117581541854
10000,0.38,0.049019841488236134,0.11679881583483256,10.456641116333302
10000,0.39,0.05215023894665954,0.1206007651538812,10.911034709414674
10000,0.4,0.05541503429029958,0.12445047502479965,11.374429674466205
10000,0.41000000000000003,0.058818745536342476,0.1283490908863056,11.846906095759625
10000,0.42,0.06236612242210182,0.13229781284062356,12.328551208180675
10000,0.43,0.0660621625302176,0.13629789916325427,12.819459577009429
10000,0.44,0.0699121288358812,0.14035067009043897,13.319733310775346
10000,0.45,0.07392156883889202,0.14445751192213116,13.829482309441497
10000,0.46,0.07809633544647655,0.1486198814655489,14.348824548595257
10000,0.47000000000000003,0.08244260981607746,0.15283931086779304,14.877886403086803
10000,0.48,0.08696692636614696,0.1571174128647593,15.416803010824573
10000,0.49,0.09167620021925436,0.16145588650359646,15.965718680981835
10000,0.5,0.09657775736328504,0.1658565233889822,16.524787349720384
10000,0.51,0.10167936785979133,0.17032121451276835,17.094173087478406
10000,0.52,0.10698928247355231,0.1748519577334818,17.67405066227025
10000,0.53,0.11251627316530324,0.17945086599062512,18.26460616540551
10000,0.54,0.11826967793264741,0.18412017633306688,18.866037704696506
10000,0.55,0.12425945058324592,0.18886225987124866,19.478556173427325
10000,0.56,0.13049621610391368,0.1936796327691762,20.102386103443344
10000,0.5700000000000001,0.1369913323912717,0.198574968407393,20.737766611489082
10000,0.58,0.1437569592503503,0.20355111087844896,21.384952450851454
10000,0.59,0.15080613570813955,0.2086110899936919,22.04421518106435
10000,0.6,0.1581528668749241,0.21375813801301377,22.715844470908014
10000,0.61,0.16581222180336885,0.21899570834366777,23.400149552474844
10000,0.62,0.17380044406492998,0.22432749650050657,24.09746084738793
10000,0.63,0.1821350770694729,0.22975746366275027,24.808131788834295
10000,0.64,0.19083510656484876,0.23528986323642986,25.532540868953955
10000,0.65,0.19992112321068972,0.24092927089499483,26.27109394467647
10000,0.66,0.2094155087268442,0.24668061867200858,27.024226842845206
10000,0.67,0.21934264983761267,0.2525492337871889,27.79240831215546
10000,0.68,0.22972918514298765,0.25854088302715805,28.576143379280524
10000,0.6900000000000001,0.24060429120372492,0.2646618236824196,29.3759771789354
10000,0.7000000000000001,0.25200001554331203,0.27091886224666284,30.192499340640683
10000,0.71,0.26395166613137794,0.27731942237144863,31.02634903489426
10000,0.72,0.27649826923425,0.283871623903039,31.878220802866213
10000,0.73,0.289683110569759,0.2905843752806527,32.74887132397969
10000,0.74,0.3035543786409701,0.2974674821398813,33.639127312423
10000,0.75,0.31816593431136664,0.3045317757066952,34.54989478183766
10000,0.76,0.3335782375560691,0.3117892655337312,35.48216997881457
10000,0.77,0.3498594715860227,0.31925332243262533,36.43705237140701
10000,0.78,0.36708691700967805,0.3269388991567623,37.41576018362438
10000,0.79,0.3853486459053697,0.33486279873818214,38.419649117208664
10000,0.8,0.4047456295541975,0.3430440035766455,39.450235100255796
10000,0.81,0.42539438730547335,0.3515040828366523,40.50922217871265
10000,0.8200000000000001,0.4474303523275606,0.36026770198336017,41.59853705126931
10000,0.8300000000000001,0.4710122005123459,0.36936326733728175,42.72037229981892
10000,0.84,0.49632749336659326,0.3788237516734654,43.87724115654021
10000,0.85,0.5236001447231943,0.3886877666103473,45.0720478277893
10000,0.86,0.553100467731644,0.3990009774779776,46.308179159226434
10000,0.87,0.5851589521725927,0.4098180032806252,47.5896261654424
10000,0.88,0.6201855683086503,0.42120501975452684,48.92114829323886
10000,0.89,0.6586974914744644,0.4332434088277213,50.308500425024505
10000,0.9,0.7013600802893967,0.44603501368709186,51.758754759478514
10000,0.91,0.7490495229069156,0.45970994717374486,53.280771226324134
10000,0.92,0.8029525440102001,0.47443863678189313,54.88591021189667
10000,0.93,0.8647330564279975,0.4904512690546174,56.589160703218866
10000,0.9400000000000001,0.936828182617935,0.508071002400954,58.41102545408703
10000,0.9500000000000001,1.0230165179901043,0.5277749047798543,60.380817919501936
10000,0.96,1.1296046825486916,0.5503121588512515,62.53495566096891
10000,0.97,1.2673058093976224,0.576786930716161,64.66714010874254
10000,0.98,1.4439548321971196,0.606956954881236,64.24870118032625
10000,0.99,1.6356570280467495,0.6355352884848109,58.05522516090891
100000,0.01,2.5168010926236587e-05,0.002512561176179933,0.12646327682521968
100000,0.02,0.00010135399889737561,0.005050453365353532,0.3586126730126663
100000,0.03,0.00022960451555255248,0.0076140121052283155,0.6605034475130416
100000,0.04,0.0004109986490149612,0.010203578272941256,1.0195330576970103
100000,0.05,0.000646649386763269,0.012819498461887168,1.428538534218173
100000,0.06,0.0009377050505557068,0.015462125393686212,1.8827719664183076
100000,0.07,0.001285350808113666,0.018131818366460096,2.3788139913447646
100000,0.08,0.0016908102666762306,0.020828943739316767,2.914069829292855
100000,0.09,0.002155347153265337,0.023553875448975494,3.4864986355055088
100000,0.1,0.0026802670882008182,0.026306995563726114,4.094453307779619
100000,0.11,0.003266919457623016,0.029088694869906694,4.736578811641035
100000,0.12,0.0039166993914261,0.03189937349008488,5.411744147469119
100000,0.13,0.004631049854597677,0.03473944153618747,6.1189949067762495
100000,0.14,0.005411463859630893,0.03760931979593985,6.8575190673488935
100000,0.15,0.006259486807844683,0.04050944045046282,7.626621650774996
100000,0.16,0.007176718969313455,0.04344024782606876,8.425705514747591
100000,0.17,0.008164818112083779,0.04640219918263382,9.254256514602618
100000,0.18,0.009225502288940882,0.04939576553217793,10.111831851098103
100000,0.19,0.01036055279794278,0.052421432502203366,10.998050795925852
100000,0.2,0.011571817324143118,0.055479701230378965,11.91258721903217
100000,0.21,0.012861213279869908,0.05857108930280532,12.855163509912439
100000,0.22,0.01423073135900182,0.06169613173860571,13.825545591215663
100000,0.23,0.015682439318552403,0.06485538201623052,14.823538798957003
100000,0.24,0.01721848600931412,0.06804941315366132,15.848984462306213
100000,0.25,0.01884110567093461,0.07127881883708592,16.90175705115726
100000,0.26,0.020552622518810244,0.07454421461453252,17.981761794034167
100000,0.27,0.02235545563979458,0.07784623914549899,19.08893268531022
100000,0.28,0.02425212422689814,0.08118555552114637,20.223230821885593
100000,0.29,0.02624525318288301,0.08456285266267961,21.384643020893343
100000,0.3,0.028337579112831916,0.08797884678527329,22.57318067390812
100000,0.31,0.03053195675906943,0.09143428296785933,23.788878817137096
100000,0.32,0.03283136589708185,0.09492993680313294,25.031795379529196
100000,0.33,0.03523891874729301,0.09846661615824857,26.30201059916534
100000,0.34,0.03775786794168518,0.10204516304507656,27.599626584837342
100000,0.35000000000000003,0.040391615098582086,0.10566645561274418,28.92476701245667
100000,0.36,0.0431437200657498,0.10933141027923765,30.277576947736886
100000,0.37,0.04601791088421244,0.11304098400068739,31.658222781876134
100000,0.38,0.04901809455959852,0.11679617671390019,33.066892281990015
100000,0.39,0.05214836869571521,0.12059803393922801,34.50379474277777
100000,0.4,0.05541303410684761,0.12444764959529965,35.96916124816818
100000,0.41000000000000003,0.05881660847305636,0.1283461690077923,37.46324502926207
100000,0.42,0.06236384117098863,0.1322947921597583,38.98632192744515
100000,0.43,0.06605972940087915,0.13629477720478544,40.538690964807074
100000,0.44,0.069909535723859,0.14034744424607587,42.120675013659266
100000,0.45,0.0739188071980098,0.14445417944550715,43.732621584078665
100000,0.46,0.07809339625768144,0.1486164394653973,45.37490372204407
100000,0.47000000000000003,0.08243948354867521,0.1528357562962528,47.04792103121434
100000,0.48,0.08696360293745005,0.1571137425068502,48.75210082369719
100000,0.49,0.09167266895591089,0.16145209697035312,50.487899412886605
100000,0.5,0.09657400695101309,0.16585261110323832,52.25580355171824
100000,0.51,0.1016753862921957,0.17031717569728516,54.056332038078956
100000,0.52,0.10698505698933955,0.17484778839260814,55.89003749369305
100000,0.53,0.11251179019669613,0.1794465619040991,57.7575083486648
100000,0.54,0.11826492301745474,0.18411573302608736,59.65937102270944
100000,0.55,0.12425440830079366,0.1888576726057631,61.59629236828637
100000,0.56,0.13049086998201181,0.19367489651878717,63.56898236017876
100000,0.5700000000000001,0.13698566480487537,0.19857007783164318,65.57819708873416
100000,0.58,0.14375095132059396,0.203546060301732,67.62474208904611
100000,0.59,0.15079976717120486,0.20860587337097444,69.70947603327183
100000,0.6,0.15814611594644593,0.21375274889848622,71.8333148547686
100000,0.61,0.16580506502482922,0.2189901398552875,73.99723634480887
100000,0.62,0.17379285612335277,0.2243217412766278,76.20228529275852
100000,0.63,0.1821270306037103,0.22975151381901696,78.44957924939953
100000,0.64,0.1908265719266491,0.23528371030711065,80.74031499644866
100000,0.65,0.1999120682148141,0.240922905779434,83.07577584157761
100000,0.66,0.2094058983474753,0.24667403156357193,85.45733985203515
100000,0.67,0.21933244586470396,0.2525424140964119,87.88648918843909
100000,0.68,0.2297183457805837,0.25853381929048086,90.36482071516699
100000,0.6900000000000001,0.24059277061069992,0.26465450346135455,92.89405811127715
100000,0.7000000000000001,0.25198776329663936,0.2709112720108947,95.47606573965928
100000,0.71,0.26393862658822975,0.2773115473579004,98.11286459924308
100000,0.72,0.27648438079068505,0.2838634479577342,100.8066507584559
100000,0.73,0.2896683047754123,0.29057588066868256,103.55981674999214
100000,0.74,0.303538579149941,0.297458649325544,106.37497653793822
100000,0.75,0.31814905559488754,0.3045225830782537,109.2549948009408
100000,0.76,0.3335601834192199,0.3117796891085427,112.2030215150821
100000,0.77,0.3498401332634521,0.3192433354569675,115.2225329960414
100000,0.78,0.36706617091399535,0.32692847165923195,118.31738102636474
100000,0.79,0.3853263507786509,0.3348518969575135,121.49185203217367
100000,0.8,0.4047216229507043,0.34303258927432484,124.75073900703842
100000,0.81,0.4253684811212261,0.3514921124275512,128.09942967930115
100000,0.8200000000000001,0.44740232709724737,0.36025512544821026,131.54401569124101
100000,0.8300000000000001,0.47098179802402534,0.36935002683099244,135.09142925471176
100000,0.84,0.4962944069881128,0.3788097797375154,138.74961628276333
100000,0.85,0.5235640064629113,0.388672983813534,142.52775868401991
100000,0.86,0.5530608307261602,0.3989852892884187,146.43656412177577
100000,0.87,0.5851152663725638,0.40980129579545843,150.4886501518642
100000,0.88,0.6201371461046568,0.4211871537958355,154.69906343873993
100000,0.89,0.658643457623718,0.43322421151699864,159.08599723903862
100000,0.9,0.701299296837901,0.4460142661148476,163.67180873508445
100000,0.91,0.7489804723432487,0.4596873656920364,168.48450574070293
100000,0.92,0.8028731393741096,0.4744138434529046,173.55999908414478
100000,0.93,0.8646403156313377,0.4904237425280069,178.94566754795997
100000,0.9400000000000001,0.9367176316305109,0.508039991074812,184.70631524793674
100000,0.9500000000000001,1.022881179945748,0.5277393011295459,190.93484273286336
100000,0.96,1.1294571148348316,0.550275218423556,197.77320860944528
100000,0.97,1.2683050891267738,0.5769626737242756,205.45930090653155
100000,0.98,1.4660515292864738,0.6104877385530341,214.4547807805248
100000,0.99,1.806909101969277,0.6581820336357831,225.31325420834236
1000000,0.01,2.5167935165980337e-05,0.0025125555142337525,0.3999413882181615
1000000,0.02,0.00010135369278359334,0.005050441971106477,1.1340736618744114
1000000,0.03,0.00022960381965822518,0.007613994910891718,2.0887443573495195
1000000,0.04,0.00041099739899914587,0.010203555215851163,3.2241021775408045
1000000,0.05,0.0006466474130837042,0.012819469482175798,4.5174963913056745
1000000,0.06,0.0009377021782051817,0.015462090433866768,5.9539130809644085
1000000,0.07,0.001285346856493964,0.018131777371965467,7.522539448575343
1000000,0.08,0.0016908050494046797,0.020828896658098985,9.215170196664717
1000000,0.09,0.002155340477399425,0.023553822227895843,11.025351687744173
1000000,0.1,0.0026802587546469942,0.026306936152421304,12.947875386334305
1000000,0.11,0.0032669092607815935,0.02908862921914373,14.978456345320176
1000000,0.12,0.003916687118184797,0.03189930154832793,17.11351806085332
1000000,0.13,0.004631035285292539,0.0347393632543263,19.35004245899174
1000000,0.14,0.005411446766567923,0.037609235122122955,21.685461720750144
1000000,0.15,0.006259466954846557,0.040509349329590744,24.11757814925098
1000000,0.16,0.007176696111654626,0.04344015020087108,26.644503428391047
1000000,0.17,0.008164791997178351,0.046402094996074374,29.264611705404924
1000000,0.18,0.009225472654117552,0.04939565472185452,31.976502733906486
1000000,0.19,0.010360519372254264,0.05242131500599286,34.77897255725713
1000000,0.2,0.011571779823816988,0.05547957697579889,37.670989862448025
1000000,0.21,0.012861171411663435,0.05857095821645272,40.65167677643843
1000000,0.22,0.014230684819989807,0.06169599374619441,43.72029309052386
1000000,0.23,0.015682387792048568,0.06485523703427418,46.87622322280385
1000000,0.24,0.017218429166687085,0.0680492610946761,50.118965416907024
1000000,0.25,0.01884104317083652,0.07127865960914563,53.4481227123311
1000000,0.26,0.020552554003831918,0.07454404811590176,56.863395413605055
1000000,0.27,0.022355380741251537,0.07784606527441808,60.36457480426992
1000000,0.28,0.024252042558763256,0.08118537416622346,63.951537851706675
1000000,0.29,0.026245164345011097,0.08456266370916996,67.62424287698671
1000000,0.3,0.028337482684722304,0.0879786501067853,71.38272589669803
1000000,0.31,0.030531852301597735,0.09143407843035838,75.22709770053073
1000000,0.32,0.0328312529547549,0.09492972426948347,79.15754148332393
1000000,0.33,0.03523879684339156,0.09846639548226957,83.1743109749207
1000000,0.34,0.03775773657619426,0.10204493406999723,87.27772906758652
1000000,0.35000000000000003,0.04039147375201333,0.10566621817843068,91.46818686031747
1000000,0.36,0.04314356819456509,0.10933116421556892,95.74614309723243
1000000,0.37,0.04601774792758795,0.11304072913834717,100.1121239419445
1000000,0.38,0.04901791987250276,0.116795912814968,104.56672309718545
1000000,0.39,0.052148181668624734,0.12059776082292815,109.11060249790683
1000000,0.4,0.05541283414508052,0.12444736711636582,113.74449295439551
1000000,0.41000000000000003,0.05881639473793603,0.12834587679881496,118.46919496141936
1000000,0.42,0.06236361305043784,0.13229449010360014,123.28558114451077
1000000,0.43,0.06605948607936207,0.13629446500814135,128.1945968795311
1000000,0.44,0.06990927638934345,0.14034712164883764,133.19726321778205
1000000,0.45,0.07391853110880356,0.14445384627646332,138.29467922176076
1000000,0.46,0.07809310236867446,0.14861609530113026,143.48802426372453
1000000,0.47000000000000003,0.08243917089823286,0.1528354008292703,148.77856212892132
1000000,0.48,0.08696327058529177,0.15711337547472093,154.16764418860726
1000000,0.49,0.0916723159165975,0.16145171809841502,159.656713439092
1000000,0.5,0.09657363196437982,0.16585221993135763,165.24730886835974
1000000,0.51,0.10167498814202867,0.17031677183397745,170.94107118316325
1000000,0.52,0.10698463446292233,0.17484737148538837,176.73974800123992
1000000,0.53,0.11251134200002837,0.17944613158805764,182.64520007647445
1000000,0.54,0.11826444766131589,0.18411528880995642,188.65940819579322
1000000,0.55,0.1242539042125194,0.18885721399529787,194.78448113624162
1000000,0.56,0.13049033549126923,0.19367442299867524,201.02266402830844
1000000,0.5700000000000001,0.13698509811973356,0.19856958884070747,207.37634780445458
1000000,0.58,0.14375035051229437,0.2035455552480373,213.84807976439564
1000000,0.59,0.15079913049273266,0.20860535184143328,220.44057553643893
1000000,0.6,0.15814544091435712,0.21375221004288847,227.15673099806648
1000000,0.61,0.165804349532175,0.21898958314517022,233.99963867006167
1000000,0.62,0.17379209733180515,0.22432116577576672,240.97260194137786
1000000,0.63,0.18212622606918955,0.22975091892381827,248.07915530553854
1000000,0.64,0.19082571859691544,0.23528309512115764,255.32308297598553
1000000,0.65,0.199911162940477,0.24092226942491368,262.70844317501354
1000000,0.66,0.20940493754842518,0.24667337301070794,270.23959360783726
1000000,0.67,0.2193314257011824,0.252541732281015,277.92122127034133
1000000,0.68,0.22971726202014592,0.25853311304238125,285.7583758092456
1000000,0.6900000000000001,0.2405916187280781,0.2646537715659056,293.75650800570634
1000000,0.7000000000000001,0.25198653826977274,0.2709105131245555,301.92151338945627
1000000,0.71,0.2639373228586608,0.27731076000821137,310.2597828427685
1000000,0.72,0.27648299218717937,0.28386263052338434,318.77826083892603
1000000,0.73,0.28966682447174463,0.290575031384492,327.4845131613407
1000000,0.74,0.3035369992003981,0.29745776610159147,336.38680557859004
1000000,0.75,0.3181473680863765,0.304521664035784,345.4941974969323
1000000,0.76,0.33355837838516056,0.3117787316926766,354.8166491824035
1000000,0.77,0.3498381998621876,0.31924233700782695,364.3651538630566
1000000,0.78,0.3670640967382352,0.3269274291623751,374.15189166370806
1000000,0.79,0.38532412182376324,0.3348508070878866,384.19041744146585
1000000,0.8,0.40471922289551104,0.34303144817073067,394.49588744000056
1000000,0.81,0.4253658911824055,0.351490915746694,405.0853390293515
1000000,0.8200000000000001,0.44739952562754,0.3602538683049521,415.9780354824926
1000000,0.8300000000000001,0.47097875865863853,0.36934870322422375,427.1958973608489
1000000,0.84,0.4962910993873279,0.3788083830474364,438.7640519319066
1000000,0.85,0.5235603938476204,0.3886715061067514,450.71153412832507
1000000,0.86,0.5530568684200713,0.3989837211126988,463.0722036818192
1000000,0.87,0.5851108993009002,0.40979962573689666,475.88595976922755
1000000,0.88,0.620132305892394,0.4211853680697751,489.20038325881336
1000000,0.89,0.6586380566832601,0.4332222928085135,503.0730041472577
1000000,0.9,0.7012932215063129,0.4460121925758851,517.5745199660449
1000000,0.91,0.7489735710945283,0.4596851090262244,532.7934961324122
1000000,0.92,0.8028652038162859,0.4744113659583188,548.843488278477
1000000,0.93,0.8646310480843086,0.4904209922197757,565.874314713006
1000000,0.9400000000000001,0.9367065856536124,0.5080368930591944,584.090894043733
1000000,0.9500000000000001,1.0228676409544295,0.5277357409233937,603.7869864145678
1000000,0.96,1.1294398325151518,0.550271006465215,625.4114737080184
1000000,0.97,1.2682815622957486,0.5769574558551237,649.7165590968916
1000000,0.98,1.4660155044616214,0.610480706882902,678.1619769092661
1000000,0.99,1.807593260889076,0.6582647039071949,714.4971976382524
